"distance:vector SingleCell_Standalone.ue[0].cellularNic.nrChannelModel[0] ($packetLen=1000B, #0 - Multiple-UEs-0-20240120-23:12:54-148370)",,"throughput:vector SingleCell_Standalone.ue[0].app[0] ($packetLen=1000B, #0 - Multiple-UEs-0-20240120-23:12:54-148370)",
41.682,734.6032166802199265,,
41.7,734.936317599140008,,
41.701,734.936317599140008,,
41.72,735.2694187891700015,,
41.722,735.2694187891700015,,
41.726,735.2694187891700015,,
41.728,735.2694187891700015,,
41.74,735.5692757526699065,,
41.742,735.6191753300799955,,
41.76,735.902311795809961,,
41.761,735.902311795809961,,
41.78,736.2354492253598415,,
41.782,736.2854447504598705,,
41.786,736.2854447504598705,,
41.788,736.401964858210019,,
41.794,736.401964858210019,,
41.8,736.601826253019904,,
41.802,736.601826253019904,,
41.804,736.601826253019904,,
41.805,736.601826253019904,,
41.82,736.901624736000028,,
41.822,736.901624736000028,,
41.825,736.901624736000028,,
41.84,737.268031602049856,,
41.842,737.301341897720019,,
41.844,737.301341897720019,,
41.845,737.301341897720019,,
41.846,737.301341897720019,,
41.86,737.56783056877998,,
41.862,737.56783056877998,,
41.868,737.56783056877998,,
41.88,737.9009631341598355,,
41.881,737.9009631341598355,,
41.9,738.2673416387699455,,
41.902,738.3006520148298905,,
41.905,738.3339623935798925,,
41.906,738.3339623935798925,,
41.92,738.5671351196099265,,
41.926,738.6171663822599355,,
41.94,738.9168944540499485,,
41.942,738.9168944540499485,,
41.96,739.216688403379973,,
41.962,739.2833749719,,
41.966,739.2833749719,,
41.968,739.2833749719,,
41.98,739.516518024179956,,
41.982,739.516518024179956,,
41.992,739.64972448887988,,
42,739.932863710939953,,
42.002,739.932863710939953,,
42.004,739.932863710939953,,
42.02,740.24936338278985,,
42.025,740.24936338278985,,
42.026,740.24936338278985,,
42.027,740.24936338278985,,
42.04,740.5990744018899905,,
42.042,740.5990744018899905,,
42.044,740.5990744018899905,,
42.045,740.5990744018899905,,
42.06,740.9155754103298905,,
42.062,740.9155754103298905,,
42.065,741.0154566220799075,,
42.066,741.0154566220799075,,
42.08,741.2486370550400325,,
42.082,741.2486370550400325,,
42.085,741.2486370550400325,,
42.086,741.2486370550400325,,
42.1,741.5983924244699175,,
42.102,741.6317030661798505,,
42.12,741.7816009864900455,,
42.122,741.948188917019931,,
42.14,742.2312950676798635,,
42.142,742.2312950676798635,,
42.144,742.2312950676798635,,
42.146,742.364537850560051,,
42.16,742.5644677658699465,,
42.162,742.5644677658699465,,
42.164,742.5644677658699465,,
42.165,742.5644677658699465,,
42.18,742.8309087544698705,,
42.182,742.8309087544698705,,
42.2,743.263927734730029,,
42.202,743.263927734730029,,
42.204,743.263927734730029,,
42.205,743.263927734730029,,
42.22,743.513758597489866,,
42.222,743.613690983849889,,
42.24,743.913553946489853,,
42.242,743.913553946489853,,
42.244,743.913553946489853,,
42.26,744.263252068879861,,
42.262,744.263252068879861,,
42.265,744.263252068879861,,
42.266,744.263252068879861,,
42.268,744.263252068879861,,
42.28,744.429806353239879,,
42.285,744.6463270204098965,,
42.286,744.679637902059991,,
42.3,744.9294695974599535,,
42.301,744.9294695974599535,,
42.306,744.9294695974599535,,
42.307,745.046057772099854,,
42.32,745.229267825229951,,
42.321,745.229267825229951,,
42.34,745.562377214219848,,
42.341,745.562377214219848,,
42.36,745.912176975559985,,
42.361,745.912176975559985,,
42.38,746.261907775940014,,
42.381,746.261907775940014,,
42.386,746.261907775940014,,
42.4,746.595017968809995,,
42.401,746.595017968809995,,
42.407,746.64498452005,,
42.42,746.911538554320029,,
42.421,746.911538554320029,,
42.426,746.944849612390041,,
42.44,747.227934256609839,,
42.441,747.227934256609839,,
42.46,747.5777602060099955,,
42.461,747.5777602060099955,,
42.467,747.5777602060099955,,
42.48,747.860839057239898,,
42.481,747.860839057239898,,
42.5,748.2605728053099455,,
42.501,748.2605728053099455,,
42.52,748.5604390221599235,,
42.521,748.5604390221599235,,
42.54,748.776896110639879,,
42.541,748.776896110639879,,
42.542,748.776896110639879,,
42.56,749.176630705539989,,
42.561,749.176630705539989,,
42.58,749.443120640269851,,
42.582,749.6263325653198975,,
42.585,749.6263325653198975,,
42.586,749.6263325653198975,,
42.591,749.6263325653198975,,
42.6,749.926134063900005,,
42.601,749.926134063900005,,
42.62,750.2425914255200015,,
42.621,750.2425914255200015,,
42.64,750.5923603559399415,,
42.641,750.5923603559399415,,
42.647,750.5923603559399415,,
42.66,750.8421954780499135,,
42.661,750.8421954780499135,,
42.68,751.225341106950051,,
42.681,751.225341106950051,,
42.7,751.5917017018798535,,
42.701,751.5917017018798535,,
42.72,751.92481599126995,,
42.721,751.92481599126995,,
42.74,752.157996144479963,,
42.741,752.157996144479963,,
42.76,752.441143639980053,,
42.762,752.441143639980053,,
42.764,752.657668318519879,,
42.765,752.674324067450013,,
42.77,752.674324067450013,,
42.78,752.674324067450013,,
42.781,752.940816135979955,,
42.8,753.257275676920014,,
42.801,753.257275676920014,,
42.82,753.557079662179828,,
42.821,753.557079662179828,,
42.84,753.9068512357798655,,
42.841,753.9068512357798655,,
42.846,753.9068512357798655,,
42.847,753.9068512357798655,,
42.852,753.9068512357798655,,
42.86,754.1566882436200075,,
42.861,754.1566882436200075,,
42.88,754.589739391449936,,
42.881,754.589739391449936,,
42.9,754.9228559470900535,,
42.901,754.9228559470900535,,
42.906,754.9228559470900535,,
42.907,754.9228559470900535,,
42.92,755.1560376848899485,,
42.921,755.1560376848899485,,
42.926,755.3225961440200505,,
42.927,755.3225961440200505,,
42.94,755.555843755729934,,
42.941,755.555843755729934,,
42.946,755.555843755729934,,
42.96,755.8888953718198965,,
42.962,755.955518857759895,,
42.965,755.955518857759895,,
42.98,756.172045255869986,,
42.981,756.172045255869986,,
43.002,756.5884424708099215,,
43.004,756.5884424708099215,,
43.02,756.921560522339856,,
43.021,756.921560522339856,,
43.027,756.971528251489869,,
43.04,757.05480781246001,,
43.041,757.05480781246001,,
43.06,757.454549920850011,,
43.061,757.454549920850011,,
43.08,757.7210448579198755,,
43.082,757.93757832020992,,
43.085,757.93757832020992,,
43.086,757.93757832020992,,
43.088,757.93757832020992,,
43.1,758.254035206869955,,
43.105,758.254035206869955,,
43.106,758.254035206869955,,
43.107,758.254035206869955,,
43.12,758.487254140550019,,
43.122,758.487254140550019,,
43.125,758.487254140550019,,
43.126,758.487254140550019,,
43.14,758.853650104749929,,
43.142,758.853650104749929,,
43.148,758.853650104749929,,
43.16,759.2200880335199125,,
43.162,759.2200880335199125,,
43.164,759.2200880335199125,,
43.18,759.4865840163799905,,
43.182,759.4865840163799905,,
43.183,759.4865840163799905,,
43.188,759.653137876159914,,
43.2,759.919634114419975,,
43.201,759.919634114419975,,
43.22,760.2527546329399655,,
43.222,760.2527546329399655,,
43.224,760.2527546329399655,,
43.225,760.2527546329399655,,
43.24,760.53590726625998,,
43.241,760.53590726625998,,
43.26,760.83578179430992,,
43.262,760.83578179430992,,
43.264,760.83578179430992,,
43.266,760.83578179430992,,
43.28,761.1022130629598875,,
43.282,761.1022130629598875,,
43.3,761.585239152969959,,
43.302,761.585239152969959,,
43.304,761.585239152969959,,
43.305,761.585239152969959,,
43.32,761.818424345329956,,
43.322,761.9516730802399685,,
43.324,761.9516730802399685,,
43.34,762.1515817130798455,,
43.342,762.2847950877599005,,
43.344,762.2847950877599005,,
43.346,762.2847950877599005,,
43.348,762.2847950877599005,,
43.349,762.2847950877599005,,
43.35,762.2847950877599005,,
43.362,762.6179173382399735,,
43.364,762.6512295766399315,,
43.38,762.751166306389903,,
43.381,762.751166306389903,,
43.4,763.250850282380039,,
43.405,763.250850282380039,,
43.42,763.567382747469989,,
43.422,763.567382747469989,,
43.424,763.567382747469989,,
43.432,763.567382747469989,,
43.44,763.8338510669100265,,
43.442,763.8338510669100265,,
43.444,763.8338510669100265,,
43.46,764.0170334362499,,
43.462,764.2668822546499965,,
43.465,764.333500763859998,,
43.48,764.333500763859998,,
43.482,764.5999997347798825,,
43.485,764.5999997347798825,,
43.5,764.916467462869829,,
43.504,764.9497798679299175,,
43.505,764.9497798679299175,,
43.52,765.249591621619855,,
43.522,765.249591621619855,,
43.525,765.249591621619855,,
43.526,765.249591621619855,,
43.528,765.249591621619855,,
43.54,765.4494662321599185,,
43.541,765.59937224675991,,
43.544,765.5994077045299905,,
43.547,765.68265338696983,,
43.56,765.8492157123298485,,
43.565,765.8492157123298485,,
43.58,766.2489655375100005,,
43.585,766.2656217877099575,,
43.6,766.5820906549799905,,
43.602,766.6154031798798735,,
43.62,766.8985597378698435,,
43.622,766.8985597378698435,,
43.625,766.8985597378698435,,
43.64,767.1650601852300005,,
43.642,767.1650601852300005,,
43.644,767.1650601852300005,,
43.65,767.414904493169839,,
43.66,767.414904493169839,,
43.662,767.614780035969939,,
43.665,767.6314363350700175,,
43.666,767.6314363350700175,,
43.668,767.6314363350700175,,
43.68,767.76468674928992,,
43.682,767.947906130959834,,
43.685,767.964562441949963,,
43.686,767.964562441949963,,
43.692,768.0478440058100175,,
43.7,768.247719819629989,,
43.701,768.247719819629989,,
43.72,768.564255698830036,,
43.725,768.564255698830036,,
43.726,768.564255698830036,,
43.74,768.8473477734999015,,
43.745,768.94728584044992,,
43.76,769.16386895393998,,
43.762,769.263791984349834,,
43.764,769.263791984349834,,
43.765,769.263791984349834,,
43.78,769.563577266569834,,
43.782,769.563577266569834,,
43.784,769.563577266569834,,
43.785,769.563577266569834,,
43.8,769.9133549180398825,,
43.802,769.9133549180398825,,
43.804,769.9133549180398825,,
43.805,769.9133549180398825,,
43.82,770.213169862950051,,
43.821,770.213169862950051,,
43.84,770.546297803269904,,
43.842,770.546297803269904,,
43.86,770.812865991139913,,
43.862,770.812865991139913,,
43.865,770.812865991139913,,
43.866,770.812865991139913,,
43.88,771.2292108159799655,,
43.884,771.2292108159799655,,
43.885,771.2292108159799655,,
43.9,771.5789959117898855,,
43.901,771.5789959117898855,,
43.918,771.8788119138098385,,
43.92,771.8788119138098385,,
43.921,771.8788119138098385,,
43.94,772.0120635311100125,,
43.941,772.0120635311100125,,
43.96,772.461788015699991,,
43.962,772.461788015699991,,
43.964,772.6283527476498405,,
43.98,772.8448869863898355,,
43.982,772.8448869863898355,,
43.986,772.961482386509939,,
44,773.2446427627799005,,
44.001,773.2446427627799005,,
44.02,773.577772832519938,,
44.023,773.577772832519938,,
44.026,773.6610553862899415,,
44.04,773.9109031347300015,,
44.041,773.9109031347300015,,
44.06,774.2107206052498875,,
44.061,774.2107206052498875,,
44.08,774.5605584541799515,,
44.081,774.5605584541799515,,
44.086,774.5605584541799515,,
44.1,774.910295433239978,,
44.101,774.910295433239978,,
44.12,775.2434266623699825,,
44.121,775.2434266623699825,,
44.14,775.4933409026998535,,
44.141,775.4933409026998535,,
44.152,775.7098107711299215,,
44.16,775.9096898132700035,,
44.161,775.9096898132700035,,
44.166,775.959659586769928,,
44.18,776.242821734459991,,
44.181,776.242821734459991,,
44.186,776.30944814630993,,
44.2,776.575953885729856,,
44.201,776.575953885729856,,
44.206,776.575953885729856,,
44.22,776.8424597722098475,,
44.221,776.8424597722098475,,
44.24,777.042339283500039,,
44.241,777.042339283500039,,
44.26,777.542038422850053,,
44.261,777.542038422850053,,
44.28,777.891828126950028,,
44.281,777.891828126950028,,
44.282,777.891828126950028,,
44.3,778.2416180831098665,,
44.301,778.2416180831098665,,
44.32,778.57475160872991,,
44.321,778.57475160872991,,
44.327,778.57475160872991,,
44.34,778.8080108796998475,,
44.341,778.8080108796998475,,
44.36,779.2410193437699465,,
44.362,779.2410193437699465,,
44.38,779.490934813680039,,
44.382,779.59086083213992,,
44.383,779.59086083213992,,
44.388,779.59086083213992,,
44.4,779.907287988590039,,
44.401,779.907287988590039,,
44.42,780.140482228779998,,
44.421,780.140482228779998,,
44.427,780.2737361301899415,,
44.44,780.4902800069098675,,
44.441,780.4902800069098675,,
44.46,780.8567223747900215,,
44.461,780.8567223747900215,,
44.48,781.173200911860019,,
44.481,781.173200911860019,,
44.5,781.572963565659844,,
44.501,781.572963565659844,,
44.52,781.822881056889853,,
44.521,781.922756154029908,,
44.54,782.2392353764198535,,
44.541,782.2392353764198535,,
44.547,782.3225194160499975,,
44.56,782.5391236526500015,,
44.561,782.5391236526500015,,
44.566,782.63899889471986,,
44.58,782.872194429709904,,
44.581,782.872194429709904,,
44.6,783.238644778140039,,
44.601,783.238644778140039,,
44.62,783.5384679920998655,,
44.621,783.5384679920998655,,
44.64,783.904918833010013,,
44.641,783.904918833010013,,
44.66,784.1381806314898285,,
44.661,784.1381806314898285,,
44.68,784.571193781509916,,
44.681,784.571193781509916,,
44.7,784.904331590159925,,
44.701,784.904331590159925,,
44.72,785.0375867759498735,,
44.722,785.0375867759498735,,
44.74,785.5706078748598855,,
44.741,785.5706078748598855,,
44.76,785.787147858689875,,
44.761,785.787147858689875,,
44.78,786.236885047519988,,
44.781,786.236885047519988,,
44.8,786.5700239661398405,,
44.801,786.5700239661398405,,
44.82,786.869914850379925,,
44.821,786.869914850379925,,
44.84,787.236302466529875,,
44.841,787.236302466529875,,
44.86,787.5527850634398385,,
44.861,787.5860990325900235,,
44.88,787.88592485394997,,
44.881,787.88592485394997,,
44.9,788.2357218708000315,,
44.902,788.2357218708000315,,
44.906,788.2357218708000315,,
44.92,788.535613746709939,,
44.921,788.535613746709939,,
44.94,788.73543231506005,,
44.941,788.73543231506005,,
44.96,789.2351432528098455,,
44.961,789.2351432528098455,,
44.98,789.551627101539904,,
44.981,789.551627101539904,,
45,789.9014252691799785,,
45.002,789.9180823307899535,,
45.008,789.9180823307899535,,
45.02,790.2012524616400215,,
45.021,790.2012524616400215,,
45.04,790.467831338789889,,
45.041,790.467831338789889,,
45.06,790.8841928369899925,,
45.061,790.8841928369899925,,
45.08,791.2006839210898735,,
45.081,791.2006839210898735,,
45.1,791.567134126579956,,
45.101,791.567134126579956,,
45.12,791.800399469329929,,
45.121,791.800399469329929,,
45.14,792.133511002399925,,
45.141,792.133511002399925,,
45.16,792.5333134207799015,,
45.161,792.5333134207799015,,
45.167,792.649847794999911,,
45.172,792.649847794999911,,
45.18,792.833076488039976,,
45.181,792.833076488039976,,
45.2,793.232848408629929,,
45.201,793.232848408629929,,
45.22,793.482726851500045,,
45.222,793.482726851500045,,
45.24,793.8158705174098455,,
45.241,793.8158705174098455,,
45.26,794.148993563640031,,
45.262,794.148993563640031,,
45.28,794.3655372015598435,,
45.281,794.582080930189929,,
45.3,794.898568081209983,,
45.301,794.898568081209983,,
45.32,794.9485397543198785,,
45.321,794.9485397543198785,,
45.34,795.4649139918399175,,
45.342,795.4649139918399175,,
45.36,795.8147818561399135,,
45.361,795.8147818561399135,,
45.38,796.2145258716700465,,
45.381,796.2145258716700465,,
45.4,796.564293110519881,,
45.401,796.564293110519881,,
45.42,796.8974387562300265,,
45.421,796.8974387562300265,,
45.44,797.147298130079886,,
45.441,797.147298130079886,,
45.46,797.513758761219831,,
45.461,797.513758761219831,,
45.48,797.8802542763098665,,
45.481,797.8802542763098665,,
45.5,798.2300234629999485,,
45.501,798.2300234629999485,,
45.52,798.4798896827999185,,
45.521,798.4798896827999185,,
45.54,798.8630023857599515,,
45.541,798.8630023857599515,,
45.56,799.2294642157798975,,
45.561,799.2294642157798975,,
45.567,799.2294642157798975,,
45.58,799.545954183349975,,
45.581,799.545954183349975,,
45.592,799.6958705501199315,,
45.6,799.895759105419981,,
45.601,799.895759105419981,,
45.62,800.2289068657898925,,
45.621,800.2289068657898925,,
45.64,800.528775489970028,,
45.641,800.528775489970028,,
45.66,800.7286289000398905,,
45.661,800.911860430819839,,
45.67,800.911860430819839,,
45.68,801.145129959129914,,
45.681,801.145129959129914,,
45.682,801.145129959129914,,
45.7,801.5615000047998785,,
45.701,801.5615000047998785,,
45.72,801.877991367269939,,
45.721,801.877991367269939,,
45.74,802.144510555469876,,
45.741,802.144510555469876,,
45.76,802.4276873391499955,,
45.761,802.4276873391499955,,
45.78,802.8774390107098455,,
45.781,802.8774390107098455,,
45.8,803.227246128409885,,
45.801,803.227246128409885,,
45.82,803.543738479819919,,
45.821,803.543738479819919,,
45.84,803.860251853639963,,
45.841,803.860251853639963,,
45.846,803.860251853639963,,
45.86,804.1267511959799755,,
45.861,804.243353815320004,,
45.88,804.4932166563698935,,
45.882,804.576569966539861,,
45.886,804.576569966539861,,
45.9,804.892997443839929,,
45.901,804.892997443839929,,
45.92,805.1595181339498565,,
45.921,805.1595181339498565,,
45.941,805.526049969049834,,
45.942,805.526049969049834,,
45.947,805.526049969049834,,
45.96,805.825820436259844,,
45.961,805.825820436259844,,
45.98,806.175629474430023,,
45.981,806.175629474430023,,
46,806.558753918910039,,
46.001,806.558753918910039,,
46.007,806.675357064559873,,
46.02,806.8586554679500265,,
46.021,806.8586554679500265,,
46.04,807.225057946479863,,
46.042,807.225057946479863,,
46.048,807.2916883942798415,,
46.06,807.5415526463998475,,
46.061,807.5748678887000515,,
46.08,807.7247865043500465,,
46.081,807.9080204240799475,,
46.096,808.107912043279836,,
46.1,808.22451552171992,,
46.101,808.22451552171992,,
46.12,808.4577882246098825,,
46.121,808.4577882246098825,,
46.14,808.8908215915098455,,
46.141,808.8908215915098455,,
46.16,809.174001917589973,,
46.161,809.174001917589973,,
46.18,809.5071554302598975,,
46.181,809.5071554302598975,,
46.2,809.890282220629839,,
46.201,809.890282220629839,,
46.22,810.1901416006598965,,
46.221,810.1901416006598965,,
46.24,810.3900132193398315,,
46.241,810.3900132193398315,,
46.26,810.6565366047500415,,
46.261,810.6565366047500415,,
